table_name,table_doc_file,schema,object,module,starts_with
dbo.SXARCMClaimAdjustTemplate,Tbl_27669e7876ea4616a6f7042651a3e71e.htm,dbo,SXARCMClaimAdjustTemplate,SXARCMClaimAdjustTemplate,SXARCMCl
dbo.SXARCMClaimAdjustmentGroupCode,Tbl_5b017acc1ddb4aaf9f40d9771fe32996.htm,dbo,SXARCMClaimAdjustmentGroupCode,SXARCMClaimAdjustmentGroupCode,SXARCMCl
dbo.SXARCMClaimAdjustmentReason,Tbl_c68597129222443588127749111511be.htm,dbo,SXARCMClaimAdjustmentReason,SXARCMClaimAdjustmentReason,SXARCMCl
dbo.SXARCMClaimAdjustmentReasonCodeDictionary,Tbl_7142b30f0ad747a882137cfe308f91e9.htm,dbo,SXARCMClaimAdjustmentReasonCodeDictionary,SXARCMClaimAdjustmentReasonCodeDictionary,SXARCMCl
dbo.SXARCMClaimAdjustmentReasonCodeDictionaryDetails,Tbl_25703876d0444e6dac855dccab831339.htm,dbo,SXARCMClaimAdjustmentReasonCodeDictionaryDetails,SXARCMClaimAdjustmentReasonCodeDictionaryDetails,SXARCMCl
dbo.SXARCMClaimAllocation,Tbl_d3510b858d194e4f94c28806b135a0b1.htm,dbo,SXARCMClaimAllocation,SXARCMClaimAllocation,SXARCMCl
dbo.SXARCMClaimAllocationAdjustmentReason,Tbl_2bc34b8b8f7942eda6ce596eb0e28669.htm,dbo,SXARCMClaimAllocationAdjustmentReason,SXARCMClaimAllocationAdjustmentReason,SXARCMCl
dbo.SXARCMClaimAttachmentReportTypeCode,Tbl_41e57abba2a94dfa95586548538af2b2.htm,dbo,SXARCMClaimAttachmentReportTypeCode,SXARCMClaimAttachmentReportTypeCode,SXARCMCl
dbo.SXARCMClaimAttachmentTransmissionCode,Tbl_98f1e8469bd9481d84d36422bc8b93b2.htm,dbo,SXARCMClaimAttachmentTransmissionCode,SXARCMClaimAttachmentTransmissionCode,SXARCMCl
dbo.SXARCMClaimBillingNote,Tbl_05ba2c7dbd82462fae67c1af27f89749.htm,dbo,SXARCMClaimBillingNote,SXARCMClaimBillingNote,SXARCMCl
dbo.SXARCMClaimBreak,Tbl_62818c5ff8064719becafb019d9a5e2b.htm,dbo,SXARCMClaimBreak,SXARCMClaimBreak,SXARCMCl
dbo.SXARCMClaimBreakExceptionConfig,Tbl_18b4ad534509488ba350828139b0bafe.htm,dbo,SXARCMClaimBreakExceptionConfig,SXARCMClaimBreakExceptionConfig,SXARCMCl
dbo.SXARCMClaimDataTransformationDetail,Tbl_b033aee6332c4d9dbcf6b3197aa0c0ca.htm,dbo,SXARCMClaimDataTransformationDetail,SXARCMClaimDataTransformationDetail,SXARCMCl
dbo.SXARCMClaimDataTransformationMaster,Tbl_aa175384205549ca8183f5f5d5d466ec.htm,dbo,SXARCMClaimDataTransformationMaster,SXARCMClaimDataTransformationMaster,SXARCMCl
dbo.SXARCMClaimEDIData,Tbl_5354aeb51f0f4114ba360876cc1b932a.htm,dbo,SXARCMClaimEDIData,SXARCMClaimEDIData,SXARCMCl
dbo.SXARCMClaimERAdjustment,Tbl_bf6a60d585e643c8a43ca1d01297bd22.htm,dbo,SXARCMClaimERAdjustment,SXARCMClaimERAdjustment,SXARCMCl
dbo.SXARCMClaimEdit,Tbl_0ef1791719cd4b4fb25d0064ef1e3b92.htm,dbo,SXARCMClaimEdit,SXARCMClaimEdit,SXARCMCl
dbo.SXARCMClaimEditCategory,Tbl_b7f66478825f4103928f260a37952f7b.htm,dbo,SXARCMClaimEditCategory,SXARCMClaimEditCategory,SXARCMCl
dbo.SXARCMClaimEditCategoryExternalMapping,Tbl_e0a7f4b7809744649eda927c4e188317.htm,dbo,SXARCMClaimEditCategoryExternalMapping,SXARCMClaimEditCategoryExternalMapping,SXARCMCl
dbo.SXARCMClaimEditGroupDetail,Tbl_e90b7ab658d540218ceb682a46b68f83.htm,dbo,SXARCMClaimEditGroupDetail,SXARCMClaimEditGroupDetail,SXARCMCl
dbo.SXARCMClaimEditGroupMaster,Tbl_61b82648d1f54a7a97974e2cdaf7fa69.htm,dbo,SXARCMClaimEditGroupMaster,SXARCMClaimEditGroupMaster,SXARCMCl
dbo.SXARCMClaimEditSubCategory,Tbl_17089b473e0c4a0881e23d4b5c3eba8b.htm,dbo,SXARCMClaimEditSubCategory,SXARCMClaimEditSubCategory,SXARCMCl
dbo.SXARCMClaimEditXref,Tbl_413da39852a84e03abcf684fdd96d31b.htm,dbo,SXARCMClaimEditXref,SXARCMClaimEditXref,SXARCMCl
dbo.SXARCMClaimFieldConversion,Tbl_5312e3e9410b4a4cb57c644324e42ef7.htm,dbo,SXARCMClaimFieldConversion,SXARCMClaimFieldConversion,SXARCMCl
dbo.SXARCMClaimFieldDetail,Tbl_d5f4ce3844f74f639949c7165ea87c27.htm,dbo,SXARCMClaimFieldDetail,SXARCMClaimFieldDetail,SXARCMCl
dbo.SXARCMClaimFieldFormatType,Tbl_8506bb05063644a3a670190a8da41515.htm,dbo,SXARCMClaimFieldFormatType,SXARCMClaimFieldFormatType,SXARCMCl
dbo.SXARCMClaimFieldFormatTypeGroup,Tbl_eda948fde7854ba9b59bbd8cf17da58b.htm,dbo,SXARCMClaimFieldFormatTypeGroup,SXARCMClaimFieldFormatTypeGroup,SXARCMCl
dbo.SXARCMClaimFieldFormatTypeGroupXREF,Tbl_518698013aeb43e5b1f3a41162a6547a.htm,dbo,SXARCMClaimFieldFormatTypeGroupXREF,SXARCMClaimFieldFormatTypeGroupXREF,SXARCMCl
dbo.SXARCMClaimFieldMaster,Tbl_07ed69d16f614bea8e98140e1490b536.htm,dbo,SXARCMClaimFieldMaster,SXARCMClaimFieldMaster,SXARCMCl
dbo.SXARCMClaimFieldMultiLineSource,Tbl_c3550c704f0c4c2d9bfd0fddc3787c3f.htm,dbo,SXARCMClaimFieldMultiLineSource,SXARCMClaimFieldMultiLineSource,SXARCMCl
dbo.SXARCMClaimFieldMultiSource,Tbl_fd170ba588f341b8a07b28b9a4e9793f.htm,dbo,SXARCMClaimFieldMultiSource,SXARCMClaimFieldMultiSource,SXARCMCl
dbo.SXARCMClaimFieldValue,Tbl_91a01d7b09074fd1804501d446a9e339.htm,dbo,SXARCMClaimFieldValue,SXARCMClaimFieldValue,SXARCMCl
dbo.SXARCMClaimFieldValueOption,Tbl_c67d9be087d944628fc4361551202cca.htm,dbo,SXARCMClaimFieldValueOption,SXARCMClaimFieldValueOption,SXARCMCl
dbo.SXARCMClaimFieldValueStateCodeXREF,Tbl_3e6aa88cfba34e60aa56ff9361ea4dd3.htm,dbo,SXARCMClaimFieldValueStateCodeXREF,SXARCMClaimFieldValueStateCodeXREF,SXARCMCl
dbo.SXARCMClaimFieldValueType,Tbl_b2ad18209fa143ffa13a042830d9dc06.htm,dbo,SXARCMClaimFieldValueType,SXARCMClaimFieldValueType,SXARCMCl
dbo.SXARCMClaimFilingIndicator,Tbl_96333d1166a244f58d674a0b72206ff7.htm,dbo,SXARCMClaimFilingIndicator,SXARCMClaimFilingIndicator,SXARCMCl
dbo.SXARCMClaimFormLayoutLocatorMapping,Tbl_46b95a50fa86414883ac132937c6ae00.htm,dbo,SXARCMClaimFormLayoutLocatorMapping,SXARCMClaimFormLayoutLocatorMapping,SXARCMCl
dbo.SXARCMClaimFormat,Tbl_d82cc216e66f42629dbf2a2d16ca1ede.htm,dbo,SXARCMClaimFormat,SXARCMClaimFormat,SXARCMCl
dbo.SXARCMClaimFormatColumnAlias,Tbl_026a2760e9b04f4e8acafcdf52cfb357.htm,dbo,SXARCMClaimFormatColumnAlias,SXARCMClaimFormatColumnAlias,SXARCMCl
dbo.SXARCMClaimFormatLayout,Tbl_2072d8e350f846319632ba73eb19734f.htm,dbo,SXARCMClaimFormatLayout,SXARCMClaimFormatLayout,SXARCMCl
dbo.SXARCMClaimFormatLayoutXREF,Tbl_bef5a994ceec46d3bf52bb3cacfe31c4.htm,dbo,SXARCMClaimFormatLayoutXREF,SXARCMClaimFormatLayoutXREF,SXARCMCl
dbo.SXARCMClaimFormatValidationTemplateXref,Tbl_64ed889b845c4aac996dc824141f78b0.htm,dbo,SXARCMClaimFormatValidationTemplateXref,SXARCMClaimFormatValidationTemplateXref,SXARCMCl
dbo.SXARCMClaimFrequencyCode,Tbl_ded82753785e446f8d5ae62a6c781ce9.htm,dbo,SXARCMClaimFrequencyCode,SXARCMClaimFrequencyCode,SXARCMCl
dbo.SXARCMClaimIDNumber,Tbl_b2726eb19c534773ba3d924f8c2e66e6.htm,dbo,SXARCMClaimIDNumber,SXARCMClaimIDNumber,SXARCMCl
dbo.SXARCMClaimLine,Tbl_6513ebcb10384aec9177196a185ff5c3.htm,dbo,SXARCMClaimLine,SXARCMClaimLine,SXARCMCl
dbo.SXARCMClaimLinePaymentAssociation,Tbl_3f5a8550b3cc4cceb37ffe4a7f09247e.htm,dbo,SXARCMClaimLinePaymentAssociation,SXARCMClaimLinePaymentAssociation,SXARCMCl
dbo.SXARCMClaimLinePaymentAssociationAdjudication,Tbl_7e48294a2e6341b6a1e3cd4baf071283.htm,dbo,SXARCMClaimLinePaymentAssociationAdjudication,SXARCMClaimLinePaymentAssociationAdjudication,SXARCMCl
dbo.SXARCMClaimNodeType,Tbl_826ef11b80f04a6691c53901e6268a35.htm,dbo,SXARCMClaimNodeType,SXARCMClaimNodeType,SXARCMCl
dbo.SXARCMClaimPaymentAssociation,Tbl_1f563c179b5646efb2618d3b9b64d65d.htm,dbo,SXARCMClaimPaymentAssociation,SXARCMClaimPaymentAssociation,SXARCMCl
dbo.SXARCMClaimPaymentAssociationAdjudication,Tbl_96398b68fd064e75a7b226b2b3f40bbf.htm,dbo,SXARCMClaimPaymentAssociationAdjudication,SXARCMClaimPaymentAssociationAdjudication,SXARCMCl
dbo.SXARCMClaimPrint,Tbl_6cd1d704c6c44123bbdc7b8b5dca9277.htm,dbo,SXARCMClaimPrint,SXARCMClaimPrint,SXARCMCl
dbo.SXARCMClaimPrintConfig,Tbl_da0e90c453b84170979583d378a9b885.htm,dbo,SXARCMClaimPrintConfig,SXARCMClaimPrintConfig,SXARCMCl
dbo.SXARCMClaimPrintDataFormat,Tbl_748bb958c1ca4c5eb5a7aff8c1e2a0e5.htm,dbo,SXARCMClaimPrintDataFormat,SXARCMClaimPrintDataFormat,SXARCMCl
dbo.SXARCMClaimPrintFormLocatorMaster,Tbl_7fc37545aebe4f2db6e98131f2f2b4c4.htm,dbo,SXARCMClaimPrintFormLocatorMaster,SXARCMClaimPrintFormLocatorMaster,SXARCMCl
dbo.SXARCMClaimQualifier,Tbl_2f6251b711f3472b9137366319f49a2b.htm,dbo,SXARCMClaimQualifier,SXARCMClaimQualifier,SXARCMCl
dbo.SXARCMClaimQueue,Tbl_569327fd4fd046208555acb3cc1be9f3.htm,dbo,SXARCMClaimQueue,SXARCMClaimQueue,SXARCMCl
dbo.SXARCMClaimQueueType,Tbl_5db26dd490c542f587e7f02c5691411e.htm,dbo,SXARCMClaimQueueType,SXARCMClaimQueueType,SXARCMCl
dbo.SXARCMClaimResubmission,Tbl_aae6fdb50cef45678f7eb7b733ab3417.htm,dbo,SXARCMClaimResubmission,SXARCMClaimResubmission,SXARCMCl
dbo.SXARCMClaimSeverity,Tbl_8a1ebb79ae6f44ecb19c79fe3532c1ef.htm,dbo,SXARCMClaimSeverity,SXARCMClaimSeverity,SXARCMCl
dbo.SXARCMClaimValidationTemplate,Tbl_027e8d30281c45b28f22042984715ba2.htm,dbo,SXARCMClaimValidationTemplate,SXARCMClaimValidationTemplate,SXARCMCl
dbo.SXARCMClaimWorksheetBillingCodes,Tbl_a1d13f77989645489e43647447a68d3b.htm,dbo,SXARCMClaimWorksheetBillingCodes,SXARCMClaimWorksheetBillingCodes,SXARCMCl
dbo.SXARCMClaimWorksheetGroup,Tbl_ea8c4da489544b05ad023387180f31fc.htm,dbo,SXARCMClaimWorksheetGroup,SXARCMClaimWorksheetGroup,SXARCMCl
dbo.SXARCMClaimWorksheetGroupWorksheetXref,Tbl_02ff8f1927c34beca8308e944eb856a1.htm,dbo,SXARCMClaimWorksheetGroupWorksheetXref,SXARCMClaimWorksheetGroupWorksheetXref,SXARCMCl
dbo.SXARCMCodeTranslationDetails,Tbl_cf5bb4eb466a4691bcb1b75dabc56a1b.htm,dbo,SXARCMCodeTranslationDetails,SXARCMCodeTranslationDetails,SXARCMCo
dbo.SXARCMCodeTranslationImportInterMediate,Tbl_4707b344a7d54622bb0e5a0f955fa226.htm,dbo,SXARCMCodeTranslationImportInterMediate,SXARCMCodeTranslationImportInterMediate,SXARCMCo
dbo.SXARCMCodeTranslationMaster,Tbl_214cfa776b944142948cd9092b671d4e.htm,dbo,SXARCMCodeTranslationMaster,SXARCMCodeTranslationMaster,SXARCMCo
dbo.SXARCMCodeTranslationTable,Tbl_abe3691f10654bfda7f84ca85f208f3e.htm,dbo,SXARCMCodeTranslationTable,SXARCMCodeTranslationTable,SXARCMCo
dbo.SXARCMCodeType,Tbl_38bdb072929540c282b62b438bf4d5c3.htm,dbo,SXARCMCodeType,SXARCMCodeType,SXARCMCo
dbo.SXARCMCollectionLevelProcessingOverrideMessageXREF,Tbl_cb31f9ea33a64aeb87af1dd66dc0081b.htm,dbo,SXARCMCollectionLevelProcessingOverrideMessageXREF,SXARCMCollectionLevelProcessingOverrideMessageXREF,SXARCMCo
dbo.SXARCMCollectionLevelProcessingOverrideXREF,Tbl_3bd4b73d15cd49d6b881fd889c9a3720.htm,dbo,SXARCMCollectionLevelProcessingOverrideXREF,SXARCMCollectionLevelProcessingOverrideXREF,SXARCMCo
dbo.SXARCMCollectionLevelProgressionRule,Tbl_da87dc30546f442f8f4676a9d34682aa.htm,dbo,SXARCMCollectionLevelProgressionRule,SXARCMCollectionLevelProgressionRule,SXARCMCo
dbo.SXARCMCollectionLevelProgressionRuleReportXREF,Tbl_108026a015a746ec93d22d36fa6ba552.htm,dbo,SXARCMCollectionLevelProgressionRuleReportXREF,SXARCMCollectionLevelProgressionRuleReportXREF,SXARCMCo
dbo.SXARCMConfigMenu,Tbl_2baf416f81224829826298032cfc0698.htm,dbo,SXARCMConfigMenu,SXARCMConfigMenu,SXARCMCo
dbo.SXARCMContent,Tbl_480cd961da724e5aac5dd064590c2b7a.htm,dbo,SXARCMContent,SXARCMContent,SXARCMCo
dbo.SXARCMContentAccountGroupFacilityCode,Tbl_27102f18194f43f0a124bd0649eec76c.htm,dbo,SXARCMContentAccountGroupFacilityCode,SXARCMContentAccountGroupFacilityCode,SXARCMCo
dbo.SXARCMContentTranslationMappingEntry,Tbl_bcf165759bab4fa98c957632ef07be55.htm,dbo,SXARCMContentTranslationMappingEntry,SXARCMContentTranslationMappingEntry,SXARCMCo
dbo.SXARCMContentTranslationMasterCodeEntry,Tbl_f6010d8d46d04050abd1981ce3dec97b.htm,dbo,SXARCMContentTranslationMasterCodeEntry,SXARCMContentTranslationMasterCodeEntry,SXARCMCo
dbo.SXARCMContextPanel,Tbl_2b04e83909e34e74ba614d81ffe01a86.htm,dbo,SXARCMContextPanel,SXARCMContextPanel,SXARCMCo
dbo.SXARCMContextType,Tbl_166edf1b97f747c6bacdd81db2dc51cc.htm,dbo,SXARCMContextType,SXARCMContextType,SXARCMCo
dbo.SXARCMContributingType,Tbl_0afa4b1798bf43dca19908582b029dcc.htm,dbo,SXARCMContributingType,SXARCMContributingType,SXARCMCo
dbo.SXARCMCustomAttributeData,Tbl_3b1c19db37c84d18bdd15e8de4c4b82f.htm,dbo,SXARCMCustomAttributeData,SXARCMCustomAttributeData,SXARCMCu
dbo.SXARCMCustomAttributeDataHistory,Tbl_6ea92931cd034148adc3bc9066eb1582.htm,dbo,SXARCMCustomAttributeDataHistory,SXARCMCustomAttributeDataHistory,SXARCMCu
dbo.SXARCMCustomAttributeValueOption,Tbl_4cf63a60c4a148dfbbdc7178bf01c973.htm,dbo,SXARCMCustomAttributeValueOption,SXARCMCustomAttributeValueOption,SXARCMCu
dbo.SXARCMCustomAttributesDefinition,Tbl_ab1d61904938452fbd66eb040734a6ff.htm,dbo,SXARCMCustomAttributesDefinition,SXARCMCustomAttributesDefinition,SXARCMCu
dbo.SXARCMCustomChargeTemplateConfig,Tbl_44d3925af8744667bf784f7413b79b89.htm,dbo,SXARCMCustomChargeTemplateConfig,SXARCMCustomChargeTemplateConfig,SXARCMCu
dbo.SXARCMCustomClaimFormat,Tbl_4944924bd1304906b8627efd3314ce10.htm,dbo,SXARCMCustomClaimFormat,SXARCMCustomClaimFormat,SXARCMCu
dbo.SXARCMCustomDiscoverActivity,Tbl_452af0e19b8c4fc4850470b59f86f0ac.htm,dbo,SXARCMCustomDiscoverActivity,SXARCMCustomDiscoverActivity,SXARCMCu
dbo.SXARCMCustomProc,Tbl_06e9685d38774e5db22a745c4affc164.htm,dbo,SXARCMCustomProc,SXARCMCustomProc,SXARCMCu
dbo.SXARCMCustomProcOperationType,Tbl_dc9ed391e8d248b0ba2835becff8a397.htm,dbo,SXARCMCustomProcOperationType,SXARCMCustomProcOperationType,SXARCMCu
dbo.SXARCMDNFBAgeingPeriod,Tbl_1501959f329445a285d6c3c8660edec3.htm,dbo,SXARCMDNFBAgeingPeriod,SXARCMDNFBAgeingPeriod,SXARCMDN
dbo.SXARCMDNFBDailyReportDetail,Tbl_85298a9bbe9a4030a68beb386caa0fd3.htm,dbo,SXARCMDNFBDailyReportDetail,SXARCMDNFBDailyReportDetail,SXARCMDN
dbo.SXARCMDNFBReason,Tbl_08cd880c8be643cf8fdca55c9ddf72c1.htm,dbo,SXARCMDNFBReason,SXARCMDNFBReason,SXARCMDN
dbo.SXARCMDNFBReason_R,Tbl_6778223ff9b949759efc010c5278fd2a.htm,dbo,SXARCMDNFBReason_R,SXARCMDNFBReason,SXARCMDN
dbo.SXARCMDataHealthCheckModule,Tbl_839b2f0f3fa04d1c96a6dde41c62e260.htm,dbo,SXARCMDataHealthCheckModule,SXARCMDataHealthCheckModule,SXARCMDa
dbo.SXARCMDefaultServiceDate,Tbl_ffc78246a8c44537b6666ea6b4a03f0f.htm,dbo,SXARCMDefaultServiceDate,SXARCMDefaultServiceDate,SXARCMDe
dbo.SXARCMDenial,Tbl_d281dd6ac60645078bc8296dde95e781.htm,dbo,SXARCMDenial,SXARCMDenial,SXARCMDe
dbo.SXARCMDenialAction,Tbl_6938a353c6dd4d4cabe6fac78d7e6036.htm,dbo,SXARCMDenialAction,SXARCMDenialAction,SXARCMDe
dbo.SXARCMDenialAreaResponsible,Tbl_e19b3387100e403fabbd72c5b00e3bcb.htm,dbo,SXARCMDenialAreaResponsible,SXARCMDenialAreaResponsible,SXARCMDe
dbo.SXARCMDenialCategory,Tbl_5e0c18a7f87a48648b7755d8dceec0e9.htm,dbo,SXARCMDenialCategory,SXARCMDenialCategory,SXARCMDe
dbo.SXARCMDenialClaimAdjustmentReasonCodeXREF,Tbl_9a3b8ca957214dc187faa639a35ee3a4.htm,dbo,SXARCMDenialClaimAdjustmentReasonCodeXREF,SXARCMDenialClaimAdjustmentReasonCodeXREF,SXARCMDe
dbo.SXARCMDenialCloseReason,Tbl_5213dffee69f46f399e4ad4544defc29.htm,dbo,SXARCMDenialCloseReason,SXARCMDenialCloseReason,SXARCMDe
dbo.SXARCMDenialClosureAdjConfig,Tbl_f44ca1b4975d4bc58247ad87def6e960.htm,dbo,SXARCMDenialClosureAdjConfig,SXARCMDenialClosureAdjConfig,SXARCMDe
dbo.SXARCMDenialClosureAdjConfigAdjTxnCode,Tbl_d0813a8993624c0c8cd6347d4a0b107d.htm,dbo,SXARCMDenialClosureAdjConfigAdjTxnCode,SXARCMDenialClosureAdjConfigAdjTxnCode,SXARCMDe
dbo.SXARCMDenialCode,Tbl_bfea7566dab741f8a75f0941849c06d9.htm,dbo,SXARCMDenialCode,SXARCMDenialCode,SXARCMDe
dbo.SXARCMDenialCodeCategory,Tbl_463743663db744da859e122c9bc7eb25.htm,dbo,SXARCMDenialCodeCategory,SXARCMDenialCodeCategory,SXARCMDe
dbo.SXARCMDenialCodeConfig,Tbl_e1cfc0e71e66443b8016491d9d96260f.htm,dbo,SXARCMDenialCodeConfig,SXARCMDenialCodeConfig,SXARCMDe
dbo.SXARCMDenialCodeConfigAdjGroupCode,Tbl_3d9333cf674f44c3ab6cb05dd2339750.htm,dbo,SXARCMDenialCodeConfigAdjGroupCode,SXARCMDenialCodeConfigAdjGroupCode,SXARCMDe
dbo.SXARCMDenialCodeConfigClaimReason,Tbl_8b379a921c464e2986307ea8956f7dda.htm,dbo,SXARCMDenialCodeConfigClaimReason,SXARCMDenialCodeConfigClaimReason,SXARCMDe
dbo.SXARCMDenialCodeConfigRemarkCodeXRef,Tbl_d55355d2046c43ca8b118d7ac9394e13.htm,dbo,SXARCMDenialCodeConfigRemarkCodeXRef,SXARCMDenialCodeConfigRemarkCodeXRef,SXARCMDe
dbo.SXARCMDenialCommentXREF,Tbl_c44fa3140af84034bc3870e03da02445.htm,dbo,SXARCMDenialCommentXREF,SXARCMDenialCommentXREF,SXARCMDe
dbo.SXARCMDenialConfig,Tbl_e991c596b55b4ec78224d916c23bce4f.htm,dbo,SXARCMDenialConfig,SXARCMDenialConfig,SXARCMDe
dbo.SXARCMDenialConfigAccountGroup,Tbl_00d6493ac6924d0d9b38f5a4a74d7fef.htm,dbo,SXARCMDenialConfigAccountGroup,SXARCMDenialConfigAccountGroup,SXARCMDe
dbo.SXARCMDenialConfigAdjTxnCode,Tbl_243ca78b27ce4684ae0b04c5c41084e0.htm,dbo,SXARCMDenialConfigAdjTxnCode,SXARCMDenialConfigAdjTxnCode,SXARCMDe
dbo.SXARCMDenialConfigClaimReason,Tbl_df081a6593154457ac2b4f787d59f0df.htm,dbo,SXARCMDenialConfigClaimReason,SXARCMDenialConfigClaimReason,SXARCMDe
dbo.SXARCMDenialConfigClaimReasonAdjTxnCode,Tbl_05168e77584d417db64a8b96aa02902d.htm,dbo,SXARCMDenialConfigClaimReasonAdjTxnCode,SXARCMDenialConfigClaimReasonAdjTxnCode,SXARCMDe
dbo.SXARCMDenialConfigClaimReasonDenialException,Tbl_f5db2cddee1e42ca854418b114b8a2b6.htm,dbo,SXARCMDenialConfigClaimReasonDenialException,SXARCMDenialConfigClaimReasonDenialException,SXARCMDe
dbo.SXARCMDenialConfigClaimReasonExclusion,Tbl_2fe8320c562441d2a3a916c1ba937449.htm,dbo,SXARCMDenialConfigClaimReasonExclusion,SXARCMDenialConfigClaimReasonExclusion,SXARCMDe
dbo.SXARCMDenialConfigClaimReasonExclusionAdjTxnCode,Tbl_a76fed7f8b23475dbec773bd04cb915a.htm,dbo,SXARCMDenialConfigClaimReasonExclusionAdjTxnCode,SXARCMDenialConfigClaimReasonExclusionAdjTxnCode,SXARCMDe
dbo.SXARCMDenialConfigClaimReasonManualOverrideAdj,Tbl_ac0e05ea8527494fbae6fe8020661782.htm,dbo,SXARCMDenialConfigClaimReasonManualOverrideAdj,SXARCMDenialConfigClaimReasonManualOverrideAdj,SXARCMDe
dbo.SXARCMDenialConfigExclusionDenialException,Tbl_0a68dc5abb394009aeabd2ca80a0cfd0.htm,dbo,SXARCMDenialConfigExclusionDenialException,SXARCMDenialConfigExclusionDenialException,SXARCMDe
dbo.SXARCMDenialConfigExclusionManualOverrideAdj,Tbl_1511b11b2b7e4565a0a4b68ecb3045fd.htm,dbo,SXARCMDenialConfigExclusionManualOverrideAdj,SXARCMDenialConfigExclusionManualOverrideAdj,SXARCMDe
dbo.SXARCMDenialConfigPatientResponsibility,Tbl_ce9ed8aec61e4aa3a0e915306da27f12.htm,dbo,SXARCMDenialConfigPatientResponsibility,SXARCMDenialConfigPatientResponsibility,SXARCMDe
dbo.SXARCMDenialConfigPatientResponsibilityException,Tbl_90490f47e0eb4f8b88b6277b785ea3ca.htm,dbo,SXARCMDenialConfigPatientResponsibilityException,SXARCMDenialConfigPatientResponsibilityException,SXARCMDe
dbo.SXARCMDenialGroupConfig,Tbl_7efee49f89cf4f8bb17fa0a24585b096.htm,dbo,SXARCMDenialGroupConfig,SXARCMDenialGroupConfig,SXARCMDe
dbo.SXARCMDenialGroupConfigCode,Tbl_51ede9ff877a458c9615e77f27edd7cc.htm,dbo,SXARCMDenialGroupConfigCode,SXARCMDenialGroupConfigCode,SXARCMDe
dbo.SXARCMDenialGroupConfigSelect,Tbl_87beff7ee1e7457a86f348591e7242a8.htm,dbo,SXARCMDenialGroupConfigSelect,SXARCMDenialGroupConfigSelect,SXARCMDe
dbo.SXARCMDenialInsuranceCarrierConfig,Tbl_de2ab690c77e432082594f3351c61027.htm,dbo,SXARCMDenialInsuranceCarrierConfig,SXARCMDenialInsuranceCarrierConfig,SXARCMDe
dbo.SXARCMDenialLevel,Tbl_7b3d407003be41f69bfc9f4ba77086b7.htm,dbo,SXARCMDenialLevel,SXARCMDenialLevel,SXARCMDe
dbo.SXARCMDenialRecoveryType,Tbl_c145fac695f94e04ab4e632d3d969330.htm,dbo,SXARCMDenialRecoveryType,SXARCMDenialRecoveryType,SXARCMDe
dbo.SXARCMDenialRemittanceAdviceRemarkCodeXREF,Tbl_302de688ab594e13bebc2da255a8600c.htm,dbo,SXARCMDenialRemittanceAdviceRemarkCodeXREF,SXARCMDenialRemittanceAdviceRemarkCodeXREF,SXARCMDe
dbo.SXARCMDenialResult,Tbl_17e591307e114f8ab7d99fd096fbc377.htm,dbo,SXARCMDenialResult,SXARCMDenialResult,SXARCMDe
dbo.SXARCMDenialRootCause,Tbl_29bd39a125e74b1fa8c452bf87d4db3a.htm,dbo,SXARCMDenialRootCause,SXARCMDenialRootCause,SXARCMDe
dbo.SXARCMDenialSeverity,Tbl_4b7b02920df048679c362e846ef2d6a7.htm,dbo,SXARCMDenialSeverity,SXARCMDenialSeverity,SXARCMDe
dbo.SXARCMDenialSource,Tbl_d0cb12305a274470a1e98480903a353e.htm,dbo,SXARCMDenialSource,SXARCMDenialSource,SXARCMDe
dbo.SXARCMDenialStatus,Tbl_acb7800de96d4927862cd6ea51da8398.htm,dbo,SXARCMDenialStatus,SXARCMDenialStatus,SXARCMDe
dbo.SXARCMDenialSubCategory,Tbl_00196da10a08463fa0c2cfc364f6c3a0.htm,dbo,SXARCMDenialSubCategory,SXARCMDenialSubCategory,SXARCMDe
dbo.SXARCMDenialType,Tbl_e641b8b865934fe39f6e81eb06314fee.htm,dbo,SXARCMDenialType,SXARCMDenialType,SXARCMDe
dbo.SXARCMDentalAppliance,Tbl_98da7ebb36644f2faa36ecb6b92637e9.htm,dbo,SXARCMDentalAppliance,SXARCMDentalAppliance,SXARCMDe
dbo.SXARCMDentalProsthesisCode,Tbl_4fef706392df40d7b55f9a261a6ca06a.htm,dbo,SXARCMDentalProsthesisCode,SXARCMDentalProsthesisCode,SXARCMDe
dbo.SXARCMDepartmentCodeMaster,Tbl_af81c7065427414d872e32d9b248e4ad.htm,dbo,SXARCMDepartmentCodeMaster,SXARCMDepartmentCodeMaster,SXARCMDe
dbo.SXARCMDepartmentSubDepartmentXref,Tbl_e14a0db16b6f44049e5c993468792fd7.htm,dbo,SXARCMDepartmentSubDepartmentXref,SXARCMDepartmentSubDepartmentXref,SXARCMDe
dbo.SXARCMDesktopTemplate,Tbl_3c796371e4ab4ba995e2df4960a4e312.htm,dbo,SXARCMDesktopTemplate,SXARCMDesktopTemplate,SXARCMDe
dbo.SXARCMDesktopTemplateConfig,Tbl_26605a4276664c2dae462fde95d7f535.htm,dbo,SXARCMDesktopTemplateConfig,SXARCMDesktopTemplateConfig,SXARCMDe
dbo.SXARCMDesktopTemplateConfigFieldXREF,Tbl_7d1e4b1a97164ca0b1478da967765e69.htm,dbo,SXARCMDesktopTemplateConfigFieldXREF,SXARCMDesktopTemplateConfigFieldXREF,SXARCMDe
